Parcours;numero;ue obtenues
SESI;28708764;1 , 2 , 3 , 4 , 7;archi1;vlsi1;mobj1;noyau2;pscr3
SESI;21400355;1 , 2 , 5 , 6 , 8;archi2;vlsi1;esa1;signal2;mobj1
SESI;21414075;1 , 2 , 3 , 4 , 5;archi2;vlsi1;signal2;mobj1;esa1
SESI;21410773;1 , 2 , 3 , 4 , 5;archi2;vlsi1;esa1;signal2;mobj1
SESI;21115269;1 , 2 , 3 , 4 , 5;archi2;vlsi1;mobj1;esa1;signal2
SESI;21102544;1 , 2 , 3 , 4 , 5;archi1;vlsi1;pscr3;noyau1;mobj1
SESI;28707831;1 , 2 , 3 , 4 , 5;archi2;vlsi1;mobj1;esa1;signal2
SESI;21304469;1 , 2;mobj1;signal2
SESI;21310245;1 , 2;archi2;pscr2
SESI;21106771;1 , 2 , 3 , 4 , 5;archi1;vlsi1;mobj1;noyau2;mogpl4
SESI;M47IX2JU1D;1 , 2 , 3 , 4 , 6;archi1;vlsi1;signal2;mobj1;rtel2
SESI;21107748;1 , 2 , 3 , 4 , 5;archi1;vlsi1;noyau2;pscr2;mogpl3
SESI;21319752;1 , 2 , 3 , 5 , 7;archi2;vlsi1;mobj1;sc2;signal2
STL;21308054;1 , 2 , 5 , 6;algav1;ouv_ang1;mlbda1;lrc3
STL;21400644;1 , 2 , 3 , 4 , 7;algav2;dlp2;ouv_ang2;pscr1;noyau3;INSCRIPTION INCOMPLETE !
STL;28706938;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang2;pscr1;mlbda1
STL;21414794;1 , 2 , 3 , 4 , 7;algav1;dlp2;ouv_ang1;lrc3;mlbda2
STL;21409960;1 , 2 , 3 , 4 , 7;algav1;dlp1;ouv_ang1;mlbda2;lrc3
STL;21304592;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang2;pscr1;noyau3
STL;21414764;1 , 2 , 3 , 4 , 6;algav1;dlp1;ouv_ang2;lrc4;mlbda2
STL;21400303;1 , 2 , 3 , 4 , 6;algav2;dlp1;ouv_ang2;pscr1;noyau3
STL;21401941;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang2;pscr1;noyau3
STL;21401699;1 , 2 , 3 , 6 , 7;algav1;dlp2;ouv_ang1;complex2;model1;INSCRIPTION INCOMPLETE !
STL;21402345;1 , 2 , 3 , 4 , 6;algav1;dlp2;ouv_ang1;ares3;lrc4
STL;21402779;1 , 2 , 3 , 6 , 7;algav1;dlp2;ouv_ang2;mlbda1;lrc3
STL;21400333;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang2;pscr1;noyau3
STL;21417088;1 , 2 , 3 , 4 , 5;algav1;dlp2;ouv_ang1;mlbda2;lrc3;INSCRIPTION INCOMPLETE !
STL;21113270;1 , 2 , 3 , 5 , 6;algav1;dlp1;ouv_ang2;mlbda1;lrc4
STL;21414555;1 , 2 , 3 , 7 , 8;algav2;dlp1;ouv_ang1;model1;pscr1
STL;21414823;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang1;pscr1;noyau3
STL;28705179;1 , 2 , 6;algav1;dlp1;mlbda3
STL;28604611;1 , 2 , 3 , 5 , 7;algav1;dlp2;ouv_ang2;mlbda1;lrc3
STL;28608482;1 , 2 , 3 , 5 , 7;algav1;dlp2;ouv_ang1;mlbda1;lrc3
STL;28707756;1 , 2 , 4 , 6;algav2;ouv_ang2;model1;pscr1
STL;21412125;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang1;pscr1;noyau3
STL;21103680;1 , 2 , 3 , 4 , 5;algav1;dlp1;ouv_ang1;lrc4;mlbda1
STL;21401861;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang2;pscr1;noyau3;INSCRIPTION INCOMPLETE !
STL;21111116;1 , 2 , 3 , 7 , 8;algav1;dlp1;ouv_ang1;complex2;model1
STL;21407345;1 , 2 , 3 , 5 , 6;algav1;dlp1;ouv_ang2;lrc3;mlbda2
STL;21416343;1 , 2 , 3 , 4 , 6;algav1;dlp2;ouv_ang1;lrc3;mlbda1
STL;21414955;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang2;pscr1;noyau3
STL;21400635;1 , 2 , 3 , 4 , 6;algav2;dlp2;ouv_ang2;pscr1;model1
STL;28723564;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang1;pscr1;noyau3
STL;3808150;1 , 2 , 3 , 4;algav2;dlp2;pscr2;noyau2
STL;21110908;1 , 2 , 3 , 5 , 6;algav2;dlp2;ouv_ang1;noyau3;pscr1
STL;28723873;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang2;noyau3;pscr1
STL;21403871;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang1;pscr1;noyau3
STL;21409957;1 , 2 , 3 , 6 , 8;algav1;dlp2;ouv_ang1;mlbda2;lrc4
STL;21402510;1 , 2 , 3 , 4 , 5;algav2;dlp2;ouv_ang1;noyau3;pscr1
STL;21107747;1 , 2 , 3 , 6 , 7;algav1;dlp1;ouv_ang1;lrc3;ares3
STL;21317509;1 , 2;dlp1;lrc4
STL;21406000;1 , 2 , 3 , 7 , 8;algav1;dlp1;ouv_ang2;model1;complex1
STL;21416247;1 , 2 , 3 , 4 , 6;algav2;dlp1;ouv_ang2;pscr1;mlbda1
STL;21113585;1 , 2 , 3 , 4 , 5;algav2;dlp1;ouv_ang1;noyau3;pscr1
STL;21401043;1 , 2 , 3 , 5 , 8;algav1;dlp2;ouv_ang2;mlbda1;complex2;INSCRIPTION INCOMPLETE !
STL;21402566;1 , 2 , 3 , 6 , 8;algav1;dlp2;ouv_ang2;lrc3;mlbda1
STL;21417054;1 , 2 , 3 , 4 , 5;algav1;dlp2;ouv_ang1;mlbda1;complex2
STL;21416091;1 , 2 , 3 , 5 , 6;algav1;dlp2;ouv_ang2;mlbda1;lrc3
STL;21418006;1 , 2 , 3 , 5 , 6;algav1;dlp2;ouv_ang1;mlbda1;lrc3
Total;;99.17682926829265
